Date,EPA_Site,PM_EPA,PM_CinC
2024-11-02,0065,8.7,3.749705882352941
2024-11-05,0065,14.1,4.8055625
2024-11-08,0065,6.6,8.069714285714285
2024-11-11,0065,3.3,5.32
2024-11-11,0065,3.3,6.662
2024-11-14,0065,3.9,5.409625
2024-11-14,0065,3.9,3.263818181818182
2024-11-17,0065,12.2,10.939166666666667
2024-11-17,0065,12.2,10.088000000000001
2024-11-20,0065,5.2,10.274750000000001
2024-11-20,0065,5.2,11.36040909090909
2024-11-23,0065,2.3,4.6734
2024-11-23,0065,2.3,3.9140212765957445
2024-11-26,0065,4.8,10.757684210526316
2024-11-26,0065,4.8,11.69170588235294
2024-12-04,0065,12,14.674833333333334
2024-12-04,0065,12,13.336195652173913
2024-12-05,0065,4.1,3.9194999999999998
2024-12-05,0065,4.1,6.276895833333334
2024-12-06,0065,6.4,6.057
2024-12-06,0065,6.4,4.707347826086957
2024-12-08,0065,8.2,21.129666666666665
2024-12-08,0065,8.2,6.197711111111111
2024-12-11,0065,8.8,29.1025
2024-12-11,0065,8.8,17.733758620689656
2024-12-14,0065,11.1,9.46825
2024-12-14,0065,11.1,9.781978260869565
2024-12-17,0065,9.4,11.22109090909091
2024-12-17,0065,9.4,10.880642857142856
2024-12-20,0065,9.3,20.214380952380953
2024-12-20,0065,9.3,17.569190476190474
2024-12-23,0065,13.3,7.4089285714285715
2024-12-23,0065,13.3,6.246044444444444
2024-12-26,0065,8,16.073642857142858
2024-12-26,0065,8,14.920370370370371
2024-12-29,0065,3.6,10.1175
2024-12-29,0065,3.6,7.490055555555556
2025-01-01,0065,2.5,10.39725
2025-01-01,0065,2.5,7.212888888888889
2025-01-04,0065,3.5,2.9533846153846155
2025-01-04,0065,3.5,2.6674375
2025-01-07,0065,2.7,2.132142857142857
2025-01-07,0065,2.7,3.044777777777778
2025-01-10,0065,26.1,15.386
2025-01-10,0065,26.1,15.7085625
2025-01-13,0065,6.2,5.637166666666666
2025-01-16,0065,18.9,17.558833333333332
2025-01-16,0065,18.9,15.855454545454545
2025-01-19,0065,3.5,2.7081666666666666
2025-01-19,0065,3.5,3.17375
2025-01-22,0065,16.4,3.8084285714285713
2025-01-22,0065,16.4,2.137423076923077
2025-01-25,0065,16.6,13.424166666666666
2025-01-25,0065,16.6,10.8336
2025-01-28,0065,7.4,3.4461666666666666
2025-01-31,0065,12.6,14.043444444444445
2025-02-03,0065,18.5,45.81742105263158
2025-02-06,0065,9.8,7.0405
2025-02-06,0065,9.8,11.656444444444444
2025-02-09,0065,7,30.522
2025-02-09,0065,7,16.163999999999998
2025-02-12,0065,14.5,21.046444444444443
2025-02-12,0065,14.5,21.343363636363637
2025-02-15,0065,18.1,12.729166666666666
2025-02-15,0065,18.1,20.9925
2025-02-18,0065,6.7,4.3383125
2025-02-18,0065,6.7,3.9823684210526316
2025-02-21,0065,5.8,2.7096666666666667
2025-02-21,0065,5.8,3.2931666666666666
2025-02-27,0065,15,41.103884615384615
2025-03-02,0065,4.6,3.6715
2025-03-02,0065,4.6,4.372486486486486
2025-03-03,0065,10.5,7.253
2025-03-03,0065,10.5,5.162733333333334
2025-03-05,0065,7,4.016125
2025-03-08,0065,4.6,12.69909090909091
2025-03-08,0065,4.6,15.356111111111112
2025-03-11,0065,8.4,6.964333333333333
2025-03-14,0065,20.7,9.638714285714286
2025-03-17,0065,4.5,4.95675
2025-03-20,0065,6.8,4.611083333333333
2025-03-23,0065,8.6,6.326882352941176
2025-03-26,0065,13,4.371410256410257
2025-03-29,0065,6.7,8.90238888888889
2025-04-01,0065,3,5.399166666666666
2025-04-04,0065,6.1,2.2292941176470586
2025-04-07,0065,7.5,7.622535714285714
2025-04-10,0065,9.2,21.811111111111114
2025-04-13,0065,11.2,8.783333333333333
2025-04-16,0065,6.9,3.6504
2025-04-19,0065,9.6,8.03752380952381
2025-04-22,0065,7.1,2.8224375
2025-04-25,0065,11,7.4798846153846155
2025-04-28,0065,15.2,3.4970833333333333
2025-05-01,0065,9.2,6.010294117647058
