Date,EPA_Site,PM_EPA,PM_CinC
2024-11-05,0038,6.4,3.7235714285714288
2024-11-08,0038,4.45,9.996294117647059
2024-11-11,0038,2.95,7.4526
2024-11-14,0038,8.15,7.447217391304348
2024-11-14,0038,8.15,4.76138
2024-11-14,0038,8.15,13.1867
2024-11-17,0038,9.75,15.55337037037037
2024-11-17,0038,9.75,14.075425000000001
2024-11-17,0038,9.75,15.067324324324325
2024-11-20,0038,6.65,14.141113207547171
2024-11-20,0038,6.65,19.040392857142855
2024-11-20,0038,6.65,13.356304347826088
2024-11-23,0038,1.5,2.467
2024-11-23,0038,1.5,1.6677142857142857
2024-11-23,0038,1.5,2.0450666666666666
2024-11-26,0038,4.45,11.199240740740741
2024-11-26,0038,4.45,11.77795744680851
2024-11-26,0038,4.45,9.486952380952381
2024-11-29,0038,6.45,9.56075925925926
2024-11-29,0038,6.45,7.958259259259259
2024-11-29,0038,6.45,7.187793103448276
2024-12-02,0038,8.25,11.20798113207547
2024-12-02,0038,8.25,9.941972972972973
2024-12-02,0038,8.25,9.993645161290322
2024-12-05,0038,2,6.396603773584905
2024-12-05,0038,2,6.808076923076923
2024-12-05,0038,2,7.501351351351351
2024-12-05,0038,2,5.900148148148149
2024-12-08,0038,9.850000000000001,6.325648148148148
2024-12-08,0038,9.850000000000001,7.208296296296297
2024-12-08,0038,9.850000000000001,6.733333333333333
2024-12-08,0038,9.850000000000001,5.833785714285714
2024-12-11,0038,8.4,30.884163265306118
2024-12-11,0038,8.4,35.56171698113208
2024-12-11,0038,8.4,25.849106382978725
2024-12-11,0038,8.4,23.283096774193545
2024-12-14,0038,12.600000000000001,10.028190476190476
2024-12-14,0038,12.600000000000001,10.46288888888889
2024-12-14,0038,12.600000000000001,9.763168831168832
2024-12-14,0038,12.600000000000001,9.048433333333334
2024-12-17,0038,8.25,11.997240740740741
2024-12-17,0038,8.25,11.317407407407407
2024-12-17,0038,8.25,7.32725
2024-12-17,0038,8.25,10.58695
2024-12-20,0038,8.9,19.383333333333333
2024-12-20,0038,8.9,21.47251851851852
2024-12-20,0038,8.9,17.969739999999998
2024-12-20,0038,8.9,16.709038461538462
2024-12-23,0038,9.4,6.701045454545455
2024-12-23,0038,9.4,6.85624074074074
2024-12-23,0038,9.4,7.293669724770642
2024-12-23,0038,9.4,7.519159999999999
2024-12-26,0038,11.2,14.115254545454546
2024-12-26,0038,11.2,15.350771929824562
2024-12-26,0038,11.2,13.550524390243902
2024-12-26,0038,11.2,13.634555555555556
2024-12-29,0038,6.45,15.872981132075472
2024-12-29,0038,6.45,13.864625
2024-12-29,0038,6.45,14.724280373831773
2024-12-29,0038,6.45,17.71557142857143
2025-01-01,0038,2.45,11.461711538461538
2025-01-01,0038,2.45,11.728603773584904
2025-01-01,0038,2.45,9.655097560975609
2025-01-01,0038,2.45,7.31178125
2025-01-04,0038,3.15,2.5532500000000002
2025-01-04,0038,3.15,3.7102105263157896
2025-01-04,0038,3.15,2.565243243243243
2025-01-04,0038,3.15,2.3179666666666665
2025-01-07,0038,1.65,2.494943396226415
2025-01-07,0038,1.65,2.621
2025-01-07,0038,1.65,2.272676470588235
2025-01-07,0038,1.65,1.8463928571428572
2025-01-10,0038,24.950000000000003,17.30351851851852
2025-01-10,0038,24.950000000000003,14.78287037037037
2025-01-10,0038,24.950000000000003,12.047433333333334
2025-01-10,0038,24.950000000000003,12.361739130434783
2025-01-13,0038,5.550000000000001,7.460788461538462
2025-01-13,0038,5.550000000000001,8.60135294117647
2025-01-13,0038,5.550000000000001,7.356438356164384
2025-01-13,0038,5.550000000000001,7.612033333333334
2025-01-16,0038,17.25,19.360396226415094
2025-01-16,0038,17.25,20.58227777777778
2025-01-16,0038,17.25,16.11615873015873
2025-01-16,0038,17.25,16.68544
2025-01-19,0038,1.95,2.5816666666666666
2025-01-19,0038,1.95,3.67766
2025-01-19,0038,1.95,2.927864864864865
2025-01-19,0038,1.95,2.884081081081081
2025-01-22,0038,12.4,3.83648
2025-01-22,0038,12.4,5.0844
2025-01-22,0038,12.4,3.997723404255319
2025-01-22,0038,12.4,2.118344827586207
2025-01-25,0038,15.05,12.849685185185185
2025-01-25,0038,15.05,15.019052631578948
2025-01-25,0038,15.05,14.16116
2025-01-25,0038,15.05,11.541826086956522
2025-01-28,0038,5.35,4.598692307692308
2025-01-28,0038,5.35,5.94464705882353
2025-01-28,0038,5.35,5.245923076923077
2025-01-28,0038,5.35,4.313422222222222
2025-01-31,0038,15,22.07065217391304
2025-01-31,0038,15,25.629227272727277
2025-01-31,0038,15,13.882882352941175
2025-01-31,0038,15,13.387619047619049
2025-02-03,0038,17.5,44.8342037037037
2025-02-03,0038,17.5,47.26081132075472
2025-02-03,0038,17.5,65.95328395061728
2025-02-03,0038,17.5,41.095666666666666
2025-02-06,0038,8.35,9.921153846153846
2025-02-06,0038,8.35,19.527471698113207
2025-02-06,0038,8.35,13.486
2025-02-06,0038,8.35,21.81058064516129
2025-02-09,0038,7.75,9.097999999999999
2025-02-09,0038,7.75,20.041767857142855
2025-02-09,0038,7.75,20.635934782608697
2025-02-09,0038,7.75,17.551000000000002
2025-02-12,0038,16.549999999999997,30.02001923076923
2025-02-12,0038,16.549999999999997,22.338830985915493
2025-02-12,0038,16.549999999999997,19.84436363636364
2025-02-15,0038,13.6,18.833147540983607
2025-02-15,0038,13.6,13.174105882352942
2025-02-15,0038,13.6,15.625714285714286
2025-02-18,0038,5,3.602462962962963
2025-02-18,0038,5,3.7127037037037036
2025-02-18,0038,5,3.830974358974359
2025-02-18,0038,5,2.8351304347826085
2025-02-21,0038,4.550000000000001,3.4054363636363636
2025-02-21,0038,4.550000000000001,3.3504423076923078
2025-02-21,0038,4.550000000000001,4.06775
2025-02-21,0038,4.550000000000001,2.622037037037037
2025-02-24,0038,12.35,12.590981818181817
2025-02-24,0038,12.35,12.85915909090909
2025-02-24,0038,12.35,12.241037037037037
2025-02-24,0038,12.35,10.819090909090908
2025-02-27,0038,14.7,47.24823404255319
2025-02-27,0038,14.7,32.963521739130435
2025-02-27,0038,14.7,48.95328985507246
2025-02-27,0038,14.7,81.17715909090909
2025-03-02,0038,2.9,3.0363333333333333
2025-03-02,0038,2.9,3.15854
2025-03-02,0038,2.9,3.38011320754717
2025-03-02,0038,2.9,3.108030303030303
2025-03-05,0038,5,4.422977272727273
2025-03-05,0038,5,5.059266666666667
2025-03-05,0038,5,4.93475
2025-03-05,0038,5,5.764739130434783
2025-03-08,0038,3.1,18.467185185185187
2025-03-08,0038,3.1,11.550230769230767
2025-03-08,0038,3.1,16.266489795918368
2025-03-08,0038,3.1,11.27025
2025-03-11,0038,5.2,5.979613636363636
2025-03-11,0038,5.2,5.7264067796610165
2025-03-11,0038,5.2,5.74425
2025-03-14,0038,17.15,12.291
2025-03-14,0038,17.15,12.816607843137255
2025-03-14,0038,17.15,11.484714285714286
2025-03-14,0038,17.15,10.65296
2025-03-17,0038,3.6,3.6125555555555557
2025-03-17,0038,3.6,3.3690185185185184
2025-03-17,0038,3.6,3.97036
2025-03-17,0038,3.6,3.6333076923076923
2025-03-20,0038,6.25,4.2563571428571425
2025-03-20,0038,6.25,3.1764313725490196
2025-03-20,0038,6.25,4.101224489795919
2025-03-20,0038,6.25,3.907086956521739
2025-03-23,0038,7.35,5.731489361702128
2025-03-23,0038,7.35,6.384452830188679
2025-03-23,0038,7.35,5.963649122807018
2025-03-23,0038,7.35,6.33616
2025-03-26,0038,5.35,3.3915416666666665
2025-03-26,0038,5.35,3.457134615384615
2025-03-26,0038,5.35,3.748625
2025-03-26,0038,5.35,3.2091379310344825
2025-03-29,0038,14.3,10.01095
2025-03-29,0038,14.3,11.700781818181818
2025-03-29,0038,14.3,9.287846153846154
2025-04-01,0038,4.75,4.432192307692308
2025-04-01,0038,4.75,4.948454545454545
2025-04-01,0038,4.75,2.6577777777777776
2025-04-04,0038,5.9,3.3367962962962965
2025-04-04,0038,5.9,3.608471698113208
2025-04-04,0038,5.9,2.5135744680851064
2025-04-07,0038,7.3,9.359188679245282
2025-04-07,0038,7.3,7.694960784313726
2025-04-07,0038,7.3,6.248690476190476
2025-04-10,0038,10.4,25.527442307692308
2025-04-10,0038,10.4,26.507727272727273
2025-04-10,0038,10.4,25.936863636363636
2025-04-11,0038,7.050000000000001,13.297462962962962
2025-04-11,0038,7.050000000000001,16.850787234042553
2025-04-11,0038,7.050000000000001,12.553432432432432
2025-04-13,0038,8.95,9.196518518518518
2025-04-13,0038,8.95,11.496696428571427
2025-04-13,0038,8.95,8.510046511627907
2025-04-16,0038,3.6,2.5739464285714284
2025-04-16,0038,3.6,3.341192307692308
2025-04-16,0038,3.6,2.7805531914893615
2025-04-19,0038,9.399999999999999,8.89615
2025-04-19,0038,9.399999999999999,11.252018181818181
2025-04-19,0038,9.399999999999999,9.097081632653062
2025-04-22,0038,5.85,2.134037037037037
2025-04-22,0038,5.85,2.229078431372549
2025-04-22,0038,5.85,2.0285510204081634
2025-04-25,0038,8.95,44.29076923076923
2025-04-25,0038,8.95,7.6407799999999995
2025-04-25,0038,8.95,6.424363636363636
2025-04-28,0038,11.15,579.5019333333332
2025-04-28,0038,11.15,4.290607142857143
2025-04-28,0038,11.15,5.801
2025-05-01,0038,9.85,6.274796296296296
2025-05-01,0038,9.85,6.4491764705882355
