Date,EPA_Site,PM_EPA,PM_CinC
2024-11-08,0073,5.3,10.417566037735849
2024-11-11,0073,2.5,6.913288461538461
2024-11-14,0073,2.5,6.008377358490566
2024-11-17,0073,6.2,10.76323076923077
2024-11-20,0073,3.2,14.244245283018868
2024-11-23,0073,1.7,4.5993272727272725
2024-11-26,0073,4.9,12.367089285714286
2024-11-29,0073,5.5,8.657301886792453
2024-12-02,0073,7.8,12.164327272727272
2024-12-05,0073,2.7,7.323320754716981
2024-12-08,0073,7.3,6.603641509433962
2024-12-14,0073,9,8.808218181818182
2024-12-17,0073,7,14.646545454545453
2024-12-20,0073,7.3,17.85586
2024-12-23,0073,6,6.600218181818182
2024-12-26,0073,6.4,13.216178571428571
2024-12-29,0073,2.6,7.936108695652174
2025-01-01,0073,2.4,9.656740000000001
2025-01-04,0073,3.7,3.607660714285714
2025-01-07,0073,3.1,6.0225535714285705
2025-01-10,0073,16.8,13.327814814814817
2025-01-13,0073,5.8,7.508425925925926
2025-01-19,0073,2.2,3.6908
2025-01-22,0073,9.5,2.5709999999999997
2025-01-23,0073,10.7,8.128823529411765
2025-01-25,0073,14,11.574301886792453
2025-01-28,0073,5.2,4.869833333333333
2025-01-31,0073,5.3,16.556173076923077
2025-02-03,0073,13.1,43.160901960784315
2025-02-06,0073,7.2,17.07432558139535
2025-02-09,0073,7.7,23.211296296296297
2025-02-12,0073,11.7,22.188489795918365
2025-02-15,0073,8.1,14.172061224489797
2025-02-18,0073,6.9,4.2355769230769225
2025-02-21,0073,5.3,4.867446428571428
2025-02-24,0073,9.1,10.88796
2025-02-27,0073,12.6,46.080708333333334
2025-03-02,0073,3.6,4.908814814814815
2025-03-05,0073,3.8,4.893739130434782
2025-03-08,0073,3.8,8.994533333333331
2025-03-11,0073,5.3,6.334411764705882
2025-03-14,0073,8.8,7.231942307692307
2025-03-17,0073,3.4,4.599980392156863
2025-03-20,0073,4.8,4.817925
2025-03-23,0073,4,5.184
2025-03-26,0073,3.9,6.726230769230769
2025-03-29,0073,12.5,10.324897959183673
2025-04-01,0073,1.8,4.3266226415094335
2025-04-04,0073,4.2,2.2413928571428574
2025-04-07,0073,6.5,8.562909090909091
2025-04-10,0073,7.9,22.92963414634146
2025-04-13,0073,5.5,7.241535714285714
2025-04-16,0073,4.8,7.750425925925926
2025-04-19,0073,9.5,10.455150943396227
2025-04-22,0073,3.7,8.817187500000001
2025-04-25,0073,5.8,6.73325
2025-04-30,0073,2.4,7.817240740740742
2025-05-01,0073,6.2,4.427433962264151
