t30,station,station_name,temp_c,rh,wind_speed_kn,wind_dir_deg,precip_30min,rain,snow,n_obs
2024-04-01T00:00:00Z,BKL,Cleveland Burke Lakefront,5.555555555555555,82.29539777254853,11,36,0,FALSE,FALSE,1
2024-04-01T02:00:00Z,BKL,Cleveland Burke Lakefront,6.052631578947368,81.69095354407418,11.15,35.149676276157734,0,FALSE,FALSE,20
2024-04-01T02:30:00Z,BKL,Cleveland Burke Lakefront,6.111111111111111,82.36713101509491,9.933333333333334,35.63288233056868,0,FALSE,FALSE,30
2024-04-01T03:00:00Z,BKL,Cleveland Burke Lakefront,6.111111111111111,82.36713101509491,7.933333333333334,43.066923458827524,0,FALSE,FALSE,30
2024-04-01T03:30:00Z,BKL,Cleveland Burke Lakefront,6.185185185185185,81.95467609047492,8.3,41.833112731132836,0,FALSE,FALSE,30
2024-04-01T04:00:00Z,BKL,Cleveland Burke Lakefront,6.185185185185185,81.95467609047492,9.7,37.299665502657916,0,FALSE,FALSE,30
2024-04-01T04:30:00Z,BKL,Cleveland Burke Lakefront,6.166666666666666,82.05778982162992,8.1,36.46467159867573,0,TRUE,FALSE,30
2024-04-01T05:00:00Z,BKL,Cleveland Burke Lakefront,6.5,80.20174266083995,6.9,34.69456312240963,0.01,TRUE,FALSE,30
2024-04-01T05:30:00Z,BKL,Cleveland Burke Lakefront,6.666666666666667,79.27371908044498,6.366666666666666,40.09896785624511,0.04,TRUE,FALSE,30
2024-04-01T06:00:00Z,BKL,Cleveland Burke Lakefront,6.518518518518519,80.09862892968496,4.5,43.261776352797945,0.08,TRUE,FALSE,30
2024-04-01T06:30:00Z,BKL,Cleveland Burke Lakefront,6.62962962962963,82.22270996289474,4.133333333333334,92.79439432413496,0.04,TRUE,FALSE,30
2024-04-01T07:00:00Z,BKL,Cleveland Burke Lakefront,6.666666666666667,82.43844610368316,5.7333333333333325,20.5308081897411,0,TRUE,FALSE,30
2024-04-01T07:30:00Z,BKL,Cleveland Burke Lakefront,6.407407407407407,83.93966873001696,7.066666666666666,40.99347187206066,0.04,TRUE,FALSE,30
2024-04-01T08:00:00Z,BKL,Cleveland Burke Lakefront,6.574074074074074,82.97459704165952,5.633333333333334,46.75510534336925,0.05,TRUE,FALSE,30
2024-04-01T08:30:00Z,BKL,Cleveland Burke Lakefront,6.203703703703703,85.11920079356494,8.866666666666667,33.30323372314386,0.09,TRUE,FALSE,30
2024-04-01T09:00:00Z,BKL,Cleveland Burke Lakefront,6.111111111111111,85.6553517315413,8.133333333333333,33.33116852080961,0.10999999999999999,TRUE,FALSE,30
2024-04-01T09:30:00Z,BKL,Cleveland Burke Lakefront,6.111111111111111,84.23045608774787,10,22.515142581119452,0.08,TRUE,FALSE,30
2024-04-01T10:00:00Z,BKL,Cleveland Burke Lakefront,6.222222222222222,83.03903817610184,6.400000000000001,67.54203782519923,0.04,TRUE,FALSE,30
2024-04-01T10:30:00Z,BKL,Cleveland Burke Lakefront,6.611111111111112,82.76013666646898,3.933333333333333,26.960765210793298,0.03,TRUE,FALSE,30
2024-04-01T11:00:00Z,BKL,Cleveland Burke Lakefront,6.166666666666666,84.12912179983583,11.433333333333332,15.20456390882072,0.02,TRUE,FALSE,30
2024-04-01T11:30:00Z,BKL,Cleveland Burke Lakefront,5.555555555555555,82.29539777254853,16.3,27.656782079439555,0,FALSE,FALSE,30
2024-04-01T12:00:00Z,BKL,Cleveland Burke Lakefront,5.555555555555555,82.29539777254853,15.9,26.692040394954432,0,FALSE,FALSE,30
2024-04-01T12:30:00Z,BKL,Cleveland Burke Lakefront,5.555555555555555,82.29539777254853,16.466666666666665,32.21306812202712,0,FALSE,FALSE,30
2024-04-01T13:00:00Z,BKL,Cleveland Burke Lakefront,5.555555555555555,82.29539777254853,16.866666666666667,31.766670287514696,0,FALSE,FALSE,30
2024-04-01T13:30:00Z,BKL,Cleveland Burke Lakefront,5.555555555555555,82.29539777254853,15.4,34.06550658661415,0,FALSE,FALSE,30
2024-04-01T14:00:00Z,BKL,Cleveland Burke Lakefront,5.851851851851851,80.63980143999976,15.5,34.53320011270627,0,FALSE,FALSE,30
2024-04-01T14:30:00Z,BKL,Cleveland Burke Lakefront,6.296296296296296,81.01727113265369,10.966666666666665,40.96540353652153,0,FALSE,FALSE,30
2024-04-01T15:00:00Z,BKL,Cleveland Burke Lakefront,6.981481481481482,79.7422047237594,6.833333333333333,42.609693584793746,0,FALSE,FALSE,30
2024-04-01T15:30:00Z,BKL,Cleveland Burke Lakefront,7.722222222222222,79.4292876668802,7.3,19.932917045306088,0,FALSE,FALSE,30
2024-04-01T16:00:00Z,BKL,Cleveland Burke Lakefront,7.722222222222222,79.54252736578393,9.433333333333334,15.234771161184609,0,FALSE,FALSE,30
2024-04-01T16:30:00Z,BKL,Cleveland Burke Lakefront,7.777777777777778,79.2350430515418,10.7,21.16670935830747,0,FALSE,FALSE,30
2024-04-01T17:00:00Z,BKL,Cleveland Burke Lakefront,7.388888888888889,78.9754909976194,12,26.23366689563244,0,FALSE,FALSE,30
2024-04-01T17:30:00Z,BKL,Cleveland Burke Lakefront,7.462962962962963,78.98637557071673,13.433333333333334,30.53326579517643,0,FALSE,FALSE,30
2024-04-01T18:00:00Z,BKL,Cleveland Burke Lakefront,7.2592592592592595,79.36910189153298,14.566666666666666,29.73341717981887,0,FALSE,FALSE,30
2024-04-01T18:30:00Z,BKL,Cleveland Burke Lakefront,6.981481481481482,80.58575867348324,14.9,33.033219706194494,0,FALSE,FALSE,30
2024-04-01T19:00:00Z,BKL,Cleveland Burke Lakefront,7.092592592592593,80.39044990259366,13.9,32.500025385558104,0,FALSE,FALSE,30
2024-04-01T19:30:00Z,BKL,Cleveland Burke Lakefront,7.222222222222222,80.61722853009236,12.5,30.300143981716573,0,FALSE,FALSE,30
2024-04-01T20:00:00Z,BKL,Cleveland Burke Lakefront,7.2407407407407405,80.4097143847635,12.4,29.66661287371244,0,FALSE,FALSE,30
2024-04-01T20:30:00Z,BKL,Cleveland Burke Lakefront,7.148148148148148,79.76683403916788,12.366666666666667,31.066531234441253,0,FALSE,FALSE,30
2024-04-01T21:00:00Z,BKL,Cleveland Burke Lakefront,6.851851851851852,79.51206678800361,13.2,33.1334103147482,0,FALSE,FALSE,30
2024-04-01T21:30:00Z,BKL,Cleveland Burke Lakefront,6.981481481481482,77.89859335945188,12.966666666666667,37.53320080792387,0,FALSE,FALSE,30
2024-04-01T22:00:00Z,BKL,Cleveland Burke Lakefront,7.222222222222222,78.34035411189528,12.966666666666667,40.266359111018545,0,FALSE,FALSE,30
2024-04-01T22:30:00Z,BKL,Cleveland Burke Lakefront,7.314814814814815,78.86340240194136,11.433333333333334,40.200594624890115,0,FALSE,FALSE,30
2024-04-01T23:00:00Z,BKL,Cleveland Burke Lakefront,7.7592592592592595,76.49981329858849,10.9,40.733247220397395,0,FALSE,FALSE,30
2024-04-01T23:30:00Z,BKL,Cleveland Burke Lakefront,8.055555555555555,76.54823391100086,7.566666666666666,43.439700152900514,0,FALSE,FALSE,30
2024-04-02T00:00:00Z,BKL,Cleveland Burke Lakefront,7.777777777777778,79.4374510967032,7.793103448275863,33.35144561982698,0,FALSE,FALSE,29
2024-04-02T00:30:00Z,BKL,Cleveland Burke Lakefront,8,78.2595624010452,7.900000000000001,41.22895173622748,0.01,TRUE,FALSE,30
2024-04-02T01:00:00Z,BKL,Cleveland Burke Lakefront,8.074074074074074,77.86693283582588,8.9,42.661494436678694,0.01,TRUE,FALSE,30
2024-04-02T01:30:00Z,BKL,Cleveland Burke Lakefront,8.518518518518519,77.33025896493108,7.033333333333334,31.928680452385425,0.05,TRUE,FALSE,30
2024-04-02T02:00:00Z,BKL,Cleveland Burke Lakefront,7.888888888888889,78.34248663597069,7.7,36.38900446259724,0.11999999999999998,TRUE,FALSE,30
2024-04-02T02:30:00Z,BKL,Cleveland Burke Lakefront,7.907407407407407,80.29614156532973,6.866666666666666,49.39629256103906,0.12999999999999998,TRUE,FALSE,30
2024-04-02T03:00:00Z,BKL,Cleveland Burke Lakefront,7.148148148148148,82.08350557837399,11.933333333333334,37.5916283934901,0.07,TRUE,FALSE,30
2024-04-02T03:30:00Z,BKL,Cleveland Burke Lakefront,7.222222222222222,80.93258146299715,9.599999999999998,46.72484572919351,0.01,TRUE,FALSE,30
2024-04-02T04:00:00Z,BKL,Cleveland Burke Lakefront,7.222222222222222,82.50934612752108,6.466666666666667,52.66860214066773,0.03,TRUE,FALSE,30
2024-04-02T04:30:00Z,BKL,Cleveland Burke Lakefront,7.222222222222222,82.50934612752108,7.5,59.50334457930548,0.04,TRUE,FALSE,30
2024-04-02T05:00:00Z,BKL,Cleveland Burke Lakefront,7.222222222222222,82.50934612752108,6.2,49.83800786685736,0.02,TRUE,FALSE,30
2024-04-02T05:30:00Z,BKL,Cleveland Burke Lakefront,7.092592592592593,83.25720985073383,10.4,22.28913034088575,0.060000000000000005,TRUE,FALSE,30
2024-04-02T06:00:00Z,BKL,Cleveland Burke Lakefront,6.740740740740741,85.17792466201011,12.366666666666667,35.3642500926703,0.01,TRUE,FALSE,30
2024-04-02T06:30:00Z,BKL,Cleveland Burke Lakefront,6.685185185185185,83.96962356202762,12.333333333333332,35.46687183283685,0.01,TRUE,FALSE,30
