t30,station,station_name,temp_c,rh,wind_speed_kn,wind_dir_deg,precip_30min,rain,snow,n_obs
2024-09-01T00:00:00Z,BKL,Cleveland Burke Lakefront,23.88888888888889,81.61715495891993,1.2758620689655173,248.76692631684963,0,FALSE,FALSE,29
2024-09-01T00:30:00Z,BKL,Cleveland Burke Lakefront,23.666666666666668,82.72944062573634,1.4333333333333331,215.87323902143106,0,FALSE,FALSE,30
2024-09-01T01:00:00Z,BKL,Cleveland Burke Lakefront,23.555555555555554,81.98364876036406,2.2333333333333334,197.91197019130087,0,FALSE,FALSE,30
2024-09-01T01:30:00Z,BKL,Cleveland Burke Lakefront,23.333333333333332,76.9492286198358,4.3,201.36757456266997,0,FALSE,FALSE,30
2024-09-01T02:00:00Z,BKL,Cleveland Burke Lakefront,23.74074074074074,74.68857204716227,5.666666666666667,178.0854742945262,0,FALSE,FALSE,30
2024-09-01T02:30:00Z,BKL,Cleveland Burke Lakefront,23.72222222222222,77.58924638760895,5.466666666666667,177.9009109992323,0,FALSE,FALSE,30
2024-09-01T03:00:00Z,BKL,Cleveland Burke Lakefront,23.462962962962962,80.82853761772245,5.266666666666667,160.95980990466947,0,FALSE,FALSE,30
2024-09-01T03:30:00Z,BKL,Cleveland Burke Lakefront,23.24074074074074,79.23148076580165,4.733333333333333,160.3331400345714,0,FALSE,FALSE,30
2024-09-01T04:00:00Z,BKL,Cleveland Burke Lakefront,22.962962962962962,79.93796602265647,6.266666666666667,166.82801008414907,0,FALSE,FALSE,30
2024-09-01T04:30:00Z,BKL,Cleveland Burke Lakefront,23.01851851851852,75.37080800504991,7.233333333333333,176.1665653799313,0,FALSE,FALSE,30
2024-09-01T05:00:00Z,BKL,Cleveland Burke Lakefront,23.14814814814815,72.29892934650687,7.966666666666667,181.26672634720217,0,FALSE,FALSE,30
2024-09-01T05:30:00Z,BKL,Cleveland Burke Lakefront,23.185185185185183,69.82117577935357,7.1,196.5725052938365,0,FALSE,FALSE,30
2024-09-01T06:00:00Z,BKL,Cleveland Burke Lakefront,23.666666666666668,67.10609357854274,9.666666666666668,210.2063004015352,0,FALSE,TRUE,30
2024-09-01T06:30:00Z,BKL,Cleveland Burke Lakefront,23.537037037037038,70.38913258640737,10.266666666666667,221.8968783215107,0,FALSE,TRUE,30
2024-09-01T07:00:00Z,BKL,Cleveland Burke Lakefront,22.51851851851852,76.98202885592364,9.133333333333333,229.00011174819164,0,FALSE,TRUE,30
2024-09-01T07:30:00Z,BKL,Cleveland Burke Lakefront,21.88888888888889,80.25159133041915,8.933333333333334,225.50079242760788,0,FALSE,TRUE,30
2024-09-01T08:00:00Z,BKL,Cleveland Burke Lakefront,21.51851851851852,80.85326150077897,8.7,226.06800378068877,0,FALSE,TRUE,30
2024-09-01T08:30:00Z,BKL,Cleveland Burke Lakefront,21.037037037037038,79.38813462223925,8.133333333333333,226.2951554788426,0,FALSE,TRUE,30
2024-09-01T09:00:00Z,BKL,Cleveland Burke Lakefront,21.22222222222222,76.67199446508462,8.9,231.60501030160464,0,FALSE,TRUE,30
2024-09-01T09:30:00Z,BKL,Cleveland Burke Lakefront,20.77777777777778,76.96501887126706,7.633333333333334,218.29958335383571,0,FALSE,FALSE,30
2024-09-01T10:00:00Z,BKL,Cleveland Burke Lakefront,20.87037037037037,76.88905798336437,8.533333333333333,221.89987161425026,0,FALSE,TRUE,30
2024-09-01T10:30:00Z,BKL,Cleveland Burke Lakefront,20.40740740740741,78.46162366352166,8.3,221.03321192194946,0,FALSE,TRUE,30
