station,station_name,valid(UTC),tmpf,dwpf,sknt,drct,ptype,precip
CLE,CLEVELAND,2024-07-01 00:00,64,50,8,9,NP,0.0
CLE,CLEVELAND,2024-07-01 00:01,64,50,8,7,NP,0.0
CLE,CLEVELAND,2024-07-01 00:02,64,50,10,5,NP,0.0
CLE,CLEVELAND,2024-07-01 00:03,64,50,10,6,NP,0.0
CLE,CLEVELAND,2024-07-01 00:04,64,50,9,5,NP,0.0
CLE,CLEVELAND,2024-07-01 00:05,64,50,10,4,NP,0.0
CLE,CLEVELAND,2024-07-01 00:06,64,50,10,359,NP,0.0
CLE,CLEVELAND,2024-07-01 00:07,64,50,8,357,NP,0.0
CLE,CLEVELAND,2024-07-01 00:08,64,50,9,356,NP,0.0
CLE,CLEVELAND,2024-07-01 00:09,64,50,10,359,NP,0.0
CLE,CLEVELAND,2024-07-01 00:10,65,50,11,5,NP,0.0
CLE,CLEVELAND,2024-07-01 00:11,64,50,10,1,NP,0.0
CLE,CLEVELAND,2024-07-01 00:12,64,50,11,1,NP,0.0
CLE,CLEVELAND,2024-07-01 00:13,64,50,13,5,NP,0.0
CLE,CLEVELAND,2024-07-01 00:14,64,50,12,7,NP,0.0
CLE,CLEVELAND,2024-07-01 00:15,64,50,11,8,NP,0.0
CLE,CLEVELAND,2024-07-01 00:16,64,50,12,6,NP,0.0
CLE,CLEVELAND,2024-07-01 00:17,64,50,12,4,NP,0.0
CLE,CLEVELAND,2024-07-01 00:18,64,50,12,1,NP,0.0
CLE,CLEVELAND,2024-07-01 00:19,64,49,11,354,NP,0.0
CLE,CLEVELAND,2024-07-01 00:20,64,50,12,352,NP,0.0
CLE,CLEVELAND,2024-07-01 00:21,64,50,12,360,NP,0.0
CLE,CLEVELAND,2024-07-01 00:22,64,49,11,3,NP,0.0
CLE,CLEVELAND,2024-07-01 00:23,64,50,11,1,NP,0.0
CLE,CLEVELAND,2024-07-01 00:24,64,49,11,1,NP,0.0
CLE,CLEVELAND,2024-07-01 00:25,64,49,12,3,NP,0.0
CLE,CLEVELAND,2024-07-01 00:26,64,49,12,7,NP,0.0
CLE,CLEVELAND,2024-07-01 00:27,64,49,11,12,NP,0.0
CLE,CLEVELAND,2024-07-01 00:28,64,49,11,14,NP,0.0
CLE,CLEVELAND,2024-07-01 00:29,64,49,11,15,NP,0.0
CLE,CLEVELAND,2024-07-01 00:30,64,49,11,11,NP,0.0
CLE,CLEVELAND,2024-07-01 00:31,64,49,11,5,NP,0.0
CLE,CLEVELAND,2024-07-01 00:32,64,49,10,5,NP,0.0
CLE,CLEVELAND,2024-07-01 00:33,64,50,10,5,NP,0.0
CLE,CLEVELAND,2024-07-01 00:34,64,50,9,6,NP,0.0
CLE,CLEVELAND,2024-07-01 00:35,64,50,9,5,NP,0.0
CLE,CLEVELAND,2024-07-01 00:36,64,50,10,6,NP,0.0
CLE,CLEVELAND,2024-07-01 00:37,64,50,11,11,NP,0.0
CLE,CLEVELAND,2024-07-01 00:38,64,50,12,6,NP,0.0
CLE,CLEVELAND,2024-07-01 00:39,64,50,12,360,NP,0.0
CLE,CLEVELAND,2024-07-01 00:40,64,50,12,6,NP,0.0
CLE,CLEVELAND,2024-07-01 00:41,64,50,11,9,NP,0.0
