station,station_name,valid(UTC),tmpf,dwpf,sknt,drct,ptype,precip
CLE,CLEVELAND,2024-04-01 00:00,41,36,6,28,NP,0.0
CLE,CLEVELAND,2024-04-01 00:01,41,36,6,28,NP,0.0
CLE,CLEVELAND,2024-04-01 00:02,41,36,6,23,NP,0.0
CLE,CLEVELAND,2024-04-01 00:03,41,36,5,18,NP,0.0
CLE,CLEVELAND,2024-04-01 00:04,41,36,6,17,NP,0.0
CLE,CLEVELAND,2024-04-01 00:05,41,36,7,14,NP,0.0
CLE,CLEVELAND,2024-04-01 00:06,41,36,7,14,NP,0.0
CLE,CLEVELAND,2024-04-01 00:07,41,36,6,15,NP,0.0
CLE,CLEVELAND,2024-04-01 00:08,41,36,6,15,NP,0.0
CLE,CLEVELAND,2024-04-01 00:09,41,36,6,21,NP,0.0
CLE,CLEVELAND,2024-04-01 00:10,41,36,6,30,NP,0.0
CLE,CLEVELAND,2024-04-01 00:11,41,36,5,28,NP,0.0
CLE,CLEVELAND,2024-04-01 00:12,41,36,5,21,NP,0.0
CLE,CLEVELAND,2024-04-01 00:13,41,36,6,19,NP,0.0
CLE,CLEVELAND,2024-04-01 00:14,41,36,6,17,NP,0.0
CLE,CLEVELAND,2024-04-01 00:15,41,36,6,16,NP,0.0
CLE,CLEVELAND,2024-04-01 00:16,41,36,6,17,NP,0.0
CLE,CLEVELAND,2024-04-01 00:17,41,36,6,21,NP,0.0
CLE,CLEVELAND,2024-04-01 00:18,40,36,6,24,NP,0.0
CLE,CLEVELAND,2024-04-01 00:19,40,36,7,27,NP,0.0
CLE,CLEVELAND,2024-04-01 00:20,40,36,7,31,NP,0.0
CLE,CLEVELAND,2024-04-01 00:21,40,36,7,31,NP,0.0
CLE,CLEVELAND,2024-04-01 00:22,40,36,6,30,NP,0.0
CLE,CLEVELAND,2024-04-01 00:23,40,36,6,24,NP,0.0
CLE,CLEVELAND,2024-04-01 00:24,40,36,6,18,NP,0.0
CLE,CLEVELAND,2024-04-01 00:25,40,36,7,23,NP,0.0
CLE,CLEVELAND,2024-04-01 00:26,40,37,6,30,NP,0.0
CLE,CLEVELAND,2024-04-01 00:27,40,37,5,32,NP,0.0
CLE,CLEVELAND,2024-04-01 00:28,40,37,5,31,NP,0.0
CLE,CLEVELAND,2024-04-01 00:29,40,37,5,28,NP,0.0
CLE,CLEVELAND,2024-04-01 00:30,40,37,5,30,NP,0.0
CLE,CLEVELAND,2024-04-01 00:31,40,37,5,36,NP,0.0
CLE,CLEVELAND,2024-04-01 00:32,41,37,5,35,NP,0.0
CLE,CLEVELAND,2024-04-01 00:33,41,37,5,28,NP,0.0
CLE,CLEVELAND,2024-04-01 00:34,41,37,5,25,NP,0.0
CLE,CLEVELAND,2024-04-01 00:35,41,37,6,26,NP,0.0
CLE,CLEVELAND,2024-04-01 00:36,41,37,6,29,NP,0.0
CLE,CLEVELAND,2024-04-01 00:37,40,37,5,30,NP,0.0
CLE,CLEVELAND,2024-04-01 00:38,40,37,5,31,NP,0.0
CLE,CLEVELAND,2024-04-01 00:39,40,37,5,30,NP,0.0
CLE,CLEVELAND,2024-04-01 00:40,41,37,5,30,NP,0.0
CLE,CLEVELAND,2024-04-01 00:41,41,37,5,26,NP,0.0
CLE,CLEVELAND,2024-04-01 00:42,41,37,6,22,NP,0.0
CLE,CLEVELAND,2024-04-01 00:43,41,37,6,29,NP,0.0
CLE,CLEVELAND,2024-04-01 00:44,41,37,7,38,NP,0.0
CLE,CLEVELAND,2024-04-01 00:45,41,37,6,38,NP,0.0
CLE,CLEVELAND,2024-04-01 00:46,41,37,6,37,NP,0.0
CLE,CLEVELAND,2024-04-01 00:47,41,37,5,33,NP,0.0
CLE,CLEVELAND,2024-04-01 00:48,41,37,5,25,NP,0.0
CLE,CLEVELAND,2024-04-01 00:49,40,37,5,24,NP,0.0
CLE,CLEVELAND,2024-04-01 00:50,41,37,5,21,NP,0.0
CLE,CLEVELAND,2024-04-01 00:51,41,37,5,19,NP,M
CLE,CLEVELAND,2024-04-01 02:51,M,M,6,30,M,M
CLE,CLEVELAND,2024-04-01 02:52,41,38,6,30,NP,0.0
CLE,CLEVELAND,2024-04-01 02:53,41,38,6,29,NP,0.0
CLE,CLEVELAND,2024-04-01 02:54,41,38,5,27,NP,0.0
CLE,CLEVELAND,2024-04-01 02:55,41,38,4,28,NP,0.0
CLE,CLEVELAND,2024-04-01 02:56,41,38,5,32,NP,0.0
CLE,CLEVELAND,2024-04-01 02:57,41,38,6,34,NP,0.0
CLE,CLEVELAND,2024-04-01 02:58,41,38,6,36,NP,0.0
CLE,CLEVELAND,2024-04-01 02:59,41,38,6,38,NP,0.0
CLE,CLEVELAND,2024-04-01 03:00,41,38,6,40,NP,0.0
CLE,CLEVELAND,2024-04-01 03:01,41,38,5,41,NP,0.0
CLE,CLEVELAND,2024-04-01 03:02,41,38,6,45,NP,0.0
CLE,CLEVELAND,2024-04-01 03:03,41,38,7,45,NP,0.0
CLE,CLEVELAND,2024-04-01 03:04,41,38,7,37,NP,0.0
CLE,CLEVELAND,2024-04-01 03:05,41,38,7,31,NP,0.0
CLE,CLEVELAND,2024-04-01 03:06,41,38,7,30,NP,0.0
CLE,CLEVELAND,2024-04-01 03:07,41,38,7,33,NP,0.0
CLE,CLEVELAND,2024-04-01 03:08,41,38,7,36,NP,0.0
CLE,CLEVELAND,2024-04-01 03:09,41,38,6,38,NP,0.0
CLE,CLEVELAND,2024-04-01 03:10,41,38,6,36,NP,0.0
CLE,CLEVELAND,2024-04-01 03:11,41,38,7,35,NP,0.0
CLE,CLEVELAND,2024-04-01 03:12,41,38,7,33,NP,0.0
CLE,CLEVELAND,2024-04-01 03:13,41,38,7,32,NP,0.0
CLE,CLEVELAND,2024-04-01 03:14,41,38,6,32,NP,0.0
CLE,CLEVELAND,2024-04-01 03:15,41,38,6,30,NP,0.0
CLE,CLEVELAND,2024-04-01 03:16,41,38,7,27,NP,0.0
CLE,CLEVELAND,2024-04-01 03:17,41,38,6,25,NP,0.0
CLE,CLEVELAND,2024-04-01 03:18,41,38,7,24,NP,0.0
CLE,CLEVELAND,2024-04-01 03:19,41,38,7,26,NP,0.0
CLE,CLEVELAND,2024-04-01 03:20,41,38,7,25,NP,0.0
CLE,CLEVELAND,2024-04-01 03:21,41,38,6,22,NP,0.0
CLE,CLEVELAND,2024-04-01 03:22,41,38,6,24,NP,0.0
CLE,CLEVELAND,2024-04-01 03:23,41,38,6,26,NP,0.0
CLE,CLEVELAND,2024-04-01 03:24,41,38,6,29,NP,0.0
CLE,CLEVELAND,2024-04-01 03:25,41,38,6,32,NP,0.0
CLE,CLEVELAND,2024-04-01 03:26,41,38,6,30,NP,0.0
CLE,CLEVELAND,2024-04-01 03:27,41,38,5,29,NP,0.0
CLE,CLEVELAND,2024-04-01 03:28,41,38,5,26,NP,0.0
CLE,CLEVELAND,2024-04-01 03:29,41,38,6,23,NP,0.0
CLE,CLEVELAND,2024-04-01 03:30,41,38,6,25,NP,0.0
