station,station_name,valid(UTC),tmpf,dwpf,sknt,drct,ptype,precip
CLE,CLEVELAND,2024-11-01 00:00,71,58,15,224,NP,0.0
CLE,CLEVELAND,2024-11-01 00:01,71,58,15,225,NP,0.0
CLE,CLEVELAND,2024-11-01 00:02,71,58,16,227,NP,0.0
CLE,CLEVELAND,2024-11-01 00:03,71,58,16,229,NP,0.0
CLE,CLEVELAND,2024-11-01 00:04,71,58,15,229,NP,0.0
CLE,CLEVELAND,2024-11-01 00:05,71,58,14,225,NP,0.0
CLE,CLEVELAND,2024-11-01 00:06,71,58,14,231,NP,0.0
CLE,CLEVELAND,2024-11-01 00:07,71,57,16,236,NP,0.0
CLE,CLEVELAND,2024-11-01 00:08,71,58,18,239,NP,0.0
CLE,CLEVELAND,2024-11-01 00:09,71,58,17,240,NP,0.0
CLE,CLEVELAND,2024-11-01 00:10,71,58,17,236,NP,0.0
CLE,CLEVELAND,2024-11-01 00:11,71,58,16,228,NP,0.0
CLE,CLEVELAND,2024-11-01 00:12,71,58,16,231,NP,0.0
CLE,CLEVELAND,2024-11-01 00:13,71,58,20,242,NP,0.0
CLE,CLEVELAND,2024-11-01 00:14,71,57,19,241,NP,0.0
CLE,CLEVELAND,2024-11-01 00:15,71,57,16,234,NP,0.0
CLE,CLEVELAND,2024-11-01 00:16,71,57,13,227,NP,0.0
CLE,CLEVELAND,2024-11-01 00:17,71,57,12,224,NP,0.0
CLE,CLEVELAND,2024-11-01 00:18,71,57,15,224,NP,0.0
CLE,CLEVELAND,2024-11-01 00:19,71,57,15,229,NP,0.0
CLE,CLEVELAND,2024-11-01 00:20,71,57,13,232,NP,0.0
CLE,CLEVELAND,2024-11-01 00:21,71,57,14,228,NP,0.0
CLE,CLEVELAND,2024-11-01 00:22,71,57,16,226,NP,0.0
CLE,CLEVELAND,2024-11-01 00:23,71,56,18,224,NP,0.0
CLE,CLEVELAND,2024-11-01 00:24,71,56,18,224,NP,0.0
CLE,CLEVELAND,2024-11-01 00:25,71,56,15,221,NP,0.0
CLE,CLEVELAND,2024-11-01 00:26,71,56,15,217,NP,0.0
CLE,CLEVELAND,2024-11-01 00:27,71,56,17,215,NP,0.0
CLE,CLEVELAND,2024-11-01 00:28,71,56,19,216,NP,0.0
CLE,CLEVELAND,2024-11-01 00:29,70,56,20,215,NP,0.0
CLE,CLEVELAND,2024-11-01 00:30,70,56,19,213,NP,0.0
CLE,CLEVELAND,2024-11-01 00:31,70,55,16,214,NP,0.0
CLE,CLEVELAND,2024-11-01 00:32,70,55,17,212,NP,0.0
CLE,CLEVELAND,2024-11-01 00:33,70,55,17,217,NP,0.0
CLE,CLEVELAND,2024-11-01 00:34,70,55,16,214,NP,0.0
CLE,CLEVELAND,2024-11-01 00:35,70,55,15,211,NP,0.0
CLE,CLEVELAND,2024-11-01 00:36,70,55,16,217,NP,0.0
CLE,CLEVELAND,2024-11-01 00:37,70,56,16,220,NP,0.0
CLE,CLEVELAND,2024-11-01 00:38,70,56,16,223,NP,0.0
CLE,CLEVELAND,2024-11-01 00:39,69,56,17,225,NP,0.0
CLE,CLEVELAND,2024-11-01 00:40,69,56,15,225,NP,0.0
CLE,CLEVELAND,2024-11-01 00:41,69,56,15,224,NP,0.0
CLE,CLEVELAND,2024-11-01 00:42,69,56,16,224,NP,0.0
CLE,CLEVELAND,2024-11-01 00:43,69,56,16,229,NP,0.0
CLE,CLEVELAND,2024-11-01 00:44,69,56,15,232,NP,0.0
CLE,CLEVELAND,2024-11-01 00:45,69,56,15,232,NP,0.0
CLE,CLEVELAND,2024-11-01 00:46,69,56,16,238,NP,0.0
CLE,CLEVELAND,2024-11-01 00:47,69,56,15,240,NP,0.0
CLE,CLEVELAND,2024-11-01 00:48,69,56,15,238,NP,0.0
CLE,CLEVELAND,2024-11-01 00:49,69,55,16,234,NP,0.0
CLE,CLEVELAND,2024-11-01 00:50,69,56,13,231,NP,0.0
CLE,CLEVELAND,2024-11-01 00:51,69,56,14,235,NP,0.0
CLE,CLEVELAND,2024-11-01 00:52,69,56,14,239,NP,0.0
CLE,CLEVELAND,2024-11-01 00:53,69,56,15,239,NP,0.0
CLE,CLEVELAND,2024-11-01 00:54,69,55,16,237,NP,0.0
CLE,CLEVELAND,2024-11-01 00:55,69,55,16,236,NP,0.0
CLE,CLEVELAND,2024-11-01 00:56,69,55,16,233,NP,0.0
CLE,CLEVELAND,2024-11-01 00:57,69,55,17,234,NP,0.0
CLE,CLEVELAND,2024-11-01 00:58,69,55,17,231,NP,0.0
CLE,CLEVELAND,2024-11-01 00:59,69,55,16,227,NP,0.0
CLE,CLEVELAND,2024-11-01 01:00,69,55,15,225,NP,0.0
CLE,CLEVELAND,2024-11-01 01:01,69,55,17,225,NP,0.0
CLE,CLEVELAND,2024-11-01 01:02,70,55,22,227,NP,0.0
CLE,CLEVELAND,2024-11-01 01:03,70,55,21,227,NP,0.0
CLE,CLEVELAND,2024-11-01 01:04,70,55,17,223,NP,0.0
CLE,CLEVELAND,2024-11-01 01:05,70,55,15,221,NP,0.0
CLE,CLEVELAND,2024-11-01 01:06,69,55,14,224,NP,0.0
CLE,CLEVELAND,2024-11-01 01:07,69,55,12,221,NP,0.0
CLE,CLEVELAND,2024-11-01 01:08,69,55,12,220,NP,0.0
CLE,CLEVELAND,2024-11-01 01:09,69,55,14,224,NP,0.0
CLE,CLEVELAND,2024-11-01 01:10,69,55,12,222,NP,0.0
CLE,CLEVELAND,2024-11-01 01:11,69,55,10,220,NP,0.0
CLE,CLEVELAND,2024-11-01 01:12,69,55,14,224,NP,0.0
CLE,CLEVELAND,2024-11-01 01:13,69,55,17,228,NP,0.0
CLE,CLEVELAND,2024-11-01 01:14,69,55,16,226,NP,0.0
CLE,CLEVELAND,2024-11-01 01:15,69,55,16,228,NP,0.0
CLE,CLEVELAND,2024-11-01 01:16,69,55,20,225,NP,0.0
CLE,CLEVELAND,2024-11-01 01:17,69,55,24,224,NP,0.0
CLE,CLEVELAND,2024-11-01 01:18,69,55,24,228,NP,0.0
CLE,CLEVELAND,2024-11-01 01:19,69,55,21,230,NP,0.0
CLE,CLEVELAND,2024-11-01 01:20,69,55,18,228,NP,0.0
CLE,CLEVELAND,2024-11-01 01:21,69,55,20,228,NP,0.0
CLE,CLEVELAND,2024-11-01 01:22,69,55,20,231,NP,0.0
CLE,CLEVELAND,2024-11-01 01:23,69,55,18,226,NP,0.0
CLE,CLEVELAND,2024-11-01 01:24,69,55,16,222,NP,0.0
CLE,CLEVELAND,2024-11-01 01:25,69,55,14,222,NP,0.0
CLE,CLEVELAND,2024-11-01 01:26,69,55,16,220,NP,0.0
CLE,CLEVELAND,2024-11-01 01:27,69,55,17,218,NP,0.0
CLE,CLEVELAND,2024-11-01 01:28,69,55,16,217,NP,0.0
CLE,CLEVELAND,2024-11-01 01:29,69,55,18,218,NP,0.0
CLE,CLEVELAND,2024-11-01 01:30,68,55,19,222,NP,0.0
CLE,CLEVELAND,2024-11-01 01:31,69,55,20,225,NP,0.0
CLE,CLEVELAND,2024-11-01 01:32,69,55,22,229,NP,0.0
CLE,CLEVELAND,2024-11-01 01:33,68,55,20,227,NP,0.0
CLE,CLEVELAND,2024-11-01 01:34,68,55,19,228,NP,0.0
CLE,CLEVELAND,2024-11-01 01:35,68,55,20,231,NP,0.0
CLE,CLEVELAND,2024-11-01 01:36,68,55,19,231,NP,0.0
CLE,CLEVELAND,2024-11-01 01:37,68,55,19,229,NP,0.0
CLE,CLEVELAND,2024-11-01 01:38,69,55,18,224,NP,0.0
CLE,CLEVELAND,2024-11-01 01:39,68,55,15,226,NP,0.0
CLE,CLEVELAND,2024-11-01 01:40,68,55,15,228,NP,0.0
CLE,CLEVELAND,2024-11-01 01:41,68,55,15,227,NP,0.0
CLE,CLEVELAND,2024-11-01 01:42,68,55,18,231,NP,0.0
CLE,CLEVELAND,2024-11-01 01:43,68,55,19,234,NP,0.0
CLE,CLEVELAND,2024-11-01 01:44,68,55,17,237,NP,0.0
CLE,CLEVELAND,2024-11-01 01:45,68,55,17,233,NP,0.0
CLE,CLEVELAND,2024-11-01 01:46,68,55,16,226,NP,0.0
CLE,CLEVELAND,2024-11-01 01:47,68,55,15,220,NP,0.0
CLE,CLEVELAND,2024-11-01 01:48,68,55,15,221,NP,0.0
CLE,CLEVELAND,2024-11-01 01:49,68,55,17,227,NP,0.0
CLE,CLEVELAND,2024-11-01 01:50,68,55,17,230,M ,0.0
CLE,CLEVELAND,2024-11-01 01:51,68,55,16,232,NP,0.0
CLE,CLEVELAND,2024-11-01 01:52,68,55,14,232,NP,0.0
CLE,CLEVELAND,2024-11-01 01:53,68,55,15,227,NP,0.0
CLE,CLEVELAND,2024-11-01 01:54,68,55,16,224,NP,0.0
CLE,CLEVELAND,2024-11-01 01:55,68,55,16,231,NP,0.0
CLE,CLEVELAND,2024-11-01 01:56,68,55,16,233,NP,0.0
CLE,CLEVELAND,2024-11-01 01:57,68,55,13,230,NP,0.0
CLE,CLEVELAND,2024-11-01 01:58,68,55,13,227,NP,0.0
CLE,CLEVELAND,2024-11-01 01:59,68,55,12,228,NP,0.0
CLE,CLEVELAND,2024-11-01 02:00,68,55,12,229,NP,0.0
CLE,CLEVELAND,2024-11-01 02:01,68,55,12,225,NP,0.0
CLE,CLEVELAND,2024-11-01 02:02,68,55,16,225,NP,0.0
CLE,CLEVELAND,2024-11-01 02:03,68,55,18,227,NP,0.0
CLE,CLEVELAND,2024-11-01 02:04,68,55,17,228,NP,0.0
CLE,CLEVELAND,2024-11-01 02:05,68,55,16,225,NP,0.0
CLE,CLEVELAND,2024-11-01 02:06,68,55,17,227,NP,0.0
CLE,CLEVELAND,2024-11-01 02:07,68,55,17,232,NP,0.0
CLE,CLEVELAND,2024-11-01 02:08,68,55,17,228,NP,0.0
CLE,CLEVELAND,2024-11-01 02:09,68,55,17,221,NP,0.0
CLE,CLEVELAND,2024-11-01 02:10,68,55,17,222,NP,0.0
CLE,CLEVELAND,2024-11-01 02:11,68,56,16,223,NP,0.0
CLE,CLEVELAND,2024-11-01 02:12,68,55,14,225,NP,0.0
CLE,CLEVELAND,2024-11-01 02:13,68,56,15,230,NP,0.0
CLE,CLEVELAND,2024-11-01 02:14,68,56,15,230,NP,0.0
CLE,CLEVELAND,2024-11-01 02:15,68,56,15,228,NP,0.0
CLE,CLEVELAND,2024-11-01 02:16,68,56,16,228,NP,0.0
CLE,CLEVELAND,2024-11-01 02:17,67,56,15,227,NP,0.0
CLE,CLEVELAND,2024-11-01 02:18,68,56,14,228,NP,0.0
CLE,CLEVELAND,2024-11-01 02:19,67,56,16,234,NP,0.0
CLE,CLEVELAND,2024-11-01 02:20,68,56,17,233,NP,0.0
CLE,CLEVELAND,2024-11-01 02:21,68,56,16,228,NP,0.0
CLE,CLEVELAND,2024-11-01 02:22,68,56,16,228,NP,0.0
CLE,CLEVELAND,2024-11-01 02:23,68,56,16,228,M ,0.0
CLE,CLEVELAND,2024-11-01 02:24,68,56,15,227,NP,0.0
CLE,CLEVELAND,2024-11-01 02:25,67,56,14,228,NP,0.0
CLE,CLEVELAND,2024-11-01 02:26,67,56,15,230,NP,0.0
CLE,CLEVELAND,2024-11-01 02:27,67,56,16,231,NP,0.0
CLE,CLEVELAND,2024-11-01 02:28,68,56,15,227,NP,0.0
CLE,CLEVELAND,2024-11-01 02:29,67,56,12,225,NP,0.0
CLE,CLEVELAND,2024-11-01 02:30,67,56,14,229,NP,0.0
CLE,CLEVELAND,2024-11-01 02:31,67,56,18,229,NP,0.0
CLE,CLEVELAND,2024-11-01 02:32,67,56,17,224,NP,0.0
CLE,CLEVELAND,2024-11-01 02:33,67,56,16,223,NP,0.0
CLE,CLEVELAND,2024-11-01 02:34,67,56,16,224,NP,0.0
CLE,CLEVELAND,2024-11-01 02:35,67,56,16,218,NP,0.0
CLE,CLEVELAND,2024-11-01 02:36,67,56,16,214,NP,0.0
CLE,CLEVELAND,2024-11-01 02:37,67,56,15,221,NP,0.0
CLE,CLEVELAND,2024-11-01 02:38,67,56,13,223,NP,0.0
CLE,CLEVELAND,2024-11-01 02:39,67,56,13,220,NP,0.0
CLE,CLEVELAND,2024-11-01 02:40,67,56,13,221,NP,0.0
CLE,CLEVELAND,2024-11-01 02:41,67,56,13,228,NP,0.0
CLE,CLEVELAND,2024-11-01 02:42,67,56,18,233,NP,0.0
CLE,CLEVELAND,2024-11-01 02:43,67,56,19,230,NP,0.0
CLE,CLEVELAND,2024-11-01 02:44,67,56,16,229,NP,0.0
CLE,CLEVELAND,2024-11-01 02:45,67,56,16,226,NP,0.0
CLE,CLEVELAND,2024-11-01 02:46,67,56,16,222,NP,0.0
CLE,CLEVELAND,2024-11-01 02:47,67,56,16,224,NP,0.0
CLE,CLEVELAND,2024-11-01 02:48,67,56,15,223,NP,0.0
CLE,CLEVELAND,2024-11-01 02:49,67,56,14,226,NP,0.0
CLE,CLEVELAND,2024-11-01 02:50,67,56,16,228,NP,0.0
CLE,CLEVELAND,2024-11-01 02:51,67,56,17,226,NP,0.0
CLE,CLEVELAND,2024-11-01 02:52,67,56,16,227,NP,0.0
CLE,CLEVELAND,2024-11-01 02:53,67,56,15,229,NP,0.0
CLE,CLEVELAND,2024-11-01 02:54,66,56,12,226,NP,0.0
CLE,CLEVELAND,2024-11-01 02:55,67,56,11,224,NP,0.0
CLE,CLEVELAND,2024-11-01 02:56,67,56,14,224,NP,0.0
CLE,CLEVELAND,2024-11-01 02:57,67,56,15,225,NP,0.0
CLE,CLEVELAND,2024-11-01 02:58,66,56,13,224,NP,0.0
CLE,CLEVELAND,2024-11-01 02:59,67,56,11,216,NP,0.0
