station,station_name,valid(UTC),tmpf,dwpf,sknt,drct,ptype,precip
BKL,Cleveland Burke Lakefront,2024-05-24 00:03,73,53,6,40,?0,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:04,73,53,6,43,S-,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:05,73,53,6,47,S-,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:06,72,53,6,47,S-,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:07,72,54,5,46,?1,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:08,72,54,5,45,S-,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:09,72,55,5,44,S-,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:10,72,55,5,44,S-,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:11,72,55,5,43,S-,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:12,72,55,5,43,S-,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:13,72,56,5,44,S-,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:14,72,56,5,44,S-,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:15,72,55,5,44,?1,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:16,72,54,6,44,S-,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:17,72,53,5,45,?1,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:18,72,53,5,46,S-,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:19,72,52,5,47,S-,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:20,72,52,5,47,S-,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:21,72,51,5,49,S-,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:22,73,51,6,50,S-,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:23,73,51,6,52,S-,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:24,73,50,6,52,NP,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:25,73,50,6,50,?0,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:26,73,51,5,47,?0,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:27,72,51,5,46,?1,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:28,72,52,5,46,S-,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:29,72,52,5,44,?1,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:30,72,52,5,43,?1,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:31,72,52,4,43,?1,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:32,72,52,4,44,NP,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:33,72,53,5,46,?0,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:34,72,53,5,50,?0,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:35,72,52,5,53,?0,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:36,72,51,5,55,?0,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:37,72,50,5,57,?0,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:38,72,50,5,57,NP,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:39,72,51,5,57,?0,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:40,72,51,4,55,?0,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:41,72,51,4,51,S-,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:42,72,52,4,48,?1,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:43,72,52,4,46,?0,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:44,72,53,4,47,NP,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:45,72,53,4,50,NP,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:46,72,52,5,52,NP,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:47,72,51,5,52,?0,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:48,73,50,5,53,NP,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:49,73,50,5,54,?0,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:50,73,50,5,56,NP,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:51,73,50,4,57,?0,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:52,73,50,4,58,NP,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:53,73,50,3,60,?0,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:54,73,50,3,59,NP,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:55,73,51,3,59,NP,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:56,73,51,3,61,NP,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:57,72,51,3,60,?0,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:58,72,51,3,59,?1,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 00:59,73,51,3,59,?1,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 01:00,73,50,3,58,NP,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 01:01,73,50,3,62,NP,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 01:02,73,50,3,62,NP,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 01:03,73,50,2,63,?1,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 01:04,73,50,2,68,?1,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 01:05,73,50,2,75,?0,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 01:06,73,50,2,79,?0,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 01:07,72,50,2,88,?1,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 01:08,72,50,2,105,?1,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 01:09,72,50,1,115,?1,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 01:10,72,51,1,110,?0,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 01:11,73,51,2,97,?1,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 01:12,73,51,2,86,NP,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 01:13,73,51,2,80,?1,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 01:14,73,50,2,79,NP,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 01:15,73,50,2,83,?1,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 01:16,73,50,2,84,?0,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 01:17,73,50,2,83,?1,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 01:18,72,51,2,91,NP,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 01:19,72,52,1,96,NP,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 01:20,72,51,1,91,?1,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 01:21,73,50,1,95,?1,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 01:22,73,50,1,99,?1,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 01:23,73,49,1,96,?1,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 01:24,74,49,1,95,?1,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 01:25,73,49,1,89,?1,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 01:26,73,49,1,61,?1,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 01:27,74,49,1,42,?1,0.0
BKL,Cleveland Burke Lakefront,2024-05-24 01:28,73,49,1,63,NP,0.0
