station,station_name,valid(UTC),tmpf,dwpf,sknt,drct,ptype,precip
BKL,Cleveland Burke Lakefront,2024-04-01 00:00,42,37,11,36,NP,0.0
BKL,Cleveland Burke Lakefront,2024-04-01 00:01,42,37,11,36,NP,M
BKL,Cleveland Burke Lakefront,2024-04-01 02:10,M,M,12,34,M,M
BKL,Cleveland Burke Lakefront,2024-04-01 02:11,42,37,12,35,NP,0.0
BKL,Cleveland Burke Lakefront,2024-04-01 02:12,42,37,12,36,NP,0.0
BKL,Cleveland Burke Lakefront,2024-04-01 02:13,43,37,12,35,NP,0.0
BKL,Cleveland Burke Lakefront,2024-04-01 02:14,43,37,11,34,NP,0.0
BKL,Cleveland Burke Lakefront,2024-04-01 02:15,43,37,12,35,NP,0.0
BKL,Cleveland Burke Lakefront,2024-04-01 02:16,43,37,12,35,NP,0.0
BKL,Cleveland Burke Lakefront,2024-04-01 02:17,43,38,11,37,NP,0.0
BKL,Cleveland Burke Lakefront,2024-04-01 02:18,43,38,11,35,NP,0.0
BKL,Cleveland Burke Lakefront,2024-04-01 02:19,43,38,12,32,NP,0.0
BKL,Cleveland Burke Lakefront,2024-04-01 02:20,43,38,12,32,NP,0.0
BKL,Cleveland Burke Lakefront,2024-04-01 02:21,43,38,12,32,NP,0.0
BKL,Cleveland Burke Lakefront,2024-04-01 02:22,43,38,11,33,NP,0.0
BKL,Cleveland Burke Lakefront,2024-04-01 02:23,43,38,11,35,NP,0.0
BKL,Cleveland Burke Lakefront,2024-04-01 02:24,43,38,11,35,NP,0.0
BKL,Cleveland Burke Lakefront,2024-04-01 02:25,43,38,11,34,NP,0.0
BKL,Cleveland Burke Lakefront,2024-04-01 02:26,43,38,10,36,NP,0.0
BKL,Cleveland Burke Lakefront,2024-04-01 02:27,43,38,10,39,NP,0.0
BKL,Cleveland Burke Lakefront,2024-04-01 02:28,43,38,9,40,NP,0.0
BKL,Cleveland Burke Lakefront,2024-04-01 02:29,43,38,9,39,NP,0.0
BKL,Cleveland Burke Lakefront,2024-04-01 02:30,43,38,9,38,NP,0.0
BKL,Cleveland Burke Lakefront,2024-04-01 02:31,43,38,9,39,NP,0.0
